,index,content,type,label
10698,40372,"<p>若点$$B$$的坐标为$$\left( m,m+6 \right)$$，且$$A$$，$$B$$两点为&ldquo;等距点&rdquo;，则点$$B$$的坐标为&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;．</p>
解析：
<p>当点$$B$$的坐标中到$$x$$、$$y$$轴距离其中至少有一个为$$3$$的点有$$\left( 3,9 \right)$$、$$\left( -3,3 \right)$$、$$\left( -9,-3 \right)$$，</p>
<p>这些点中与$$A$$符合&ldquo;等距点&rdquo;的是$$\left( -3,3 \right)$$，</p>
<p>故答案为$$\left( -3,3 \right)$$．</p>",普通题,坐标与距离
10699,12091,"<p>如图，正方形$$ABCD$$的边长为$$30$$厘米，那么平行四边形$$AEFG$$的面积是&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;平方厘米．</p>
<p style=""text-align: justify;""><img alt="""" data=""https://taltools.speiyou.com"" height=""189"" src=""https://taltools.speiyou.com"" style=""float:right"" width=""202"" /></p>
解析：
<p>过$$A$$作$$AH \bot FG$$交$$FG$$延长线于$$H$$，</p>
<p><img alt="""" data=""https://taltools.speiyou.com"" height=""206"" src=""https://taltools.speiyou.com"" width=""202"" /></p>
<p>&there4;$$\angle AHD=90{}^\circ $$．</p>
<p>∵ 四边形$$ABCD$$是正方形，四边形$$AEFG$$是平行四边形，</p>
<p>&there4;$$\angle B=90{}^\circ $$，$$BC {//} AD$$，$$AE {//} FH$$．</p>
<p>则$$\angle BEA=\angle EAD=\angle ADH$$（平行线内错角），</p>
<p>又∵ $$\angle ABE=\angle AHD=90{}^\circ $$，</p>
<p>&there4;$$\text{Rt} \triangle ABE \backsim \text{Rt} \triangle AHD$$，</p>
<p>&there4;$$\frac{AB}{AH}=\frac{AE}{AD}$$，即$$AB \cdot AD=AE \cdot AH$$．</p>
<p>∵ $$AB \cdot AD=S_{正方形ABCD}=30 \times 30=900\text{cm}^{2}$$，</p>
<p>$$AE\cdot AH=S_{平行四边形AEFG}$$，</p>
<p>&there4;$$S_{平行四边形AEFG}=S_{正方形ABCD}=900\text{cm}^{2}$$．</p>",普通题,相似三角形的性质与判定综合
10700,23456,"<p>$$\frac{x}{x-1}=\frac{3}{2x-2}-2$$．</p>
解析：
<p>$$\begin{eqnarray}\frac{x}{x-1}&amp;=&amp;\frac{3}{2x-2}-2\\ 2x&amp;=&amp;3-2\left( 2x-2 \right)\\ 2x&amp;=&amp;3-4x+4\\ 6x&amp;=&amp;7\\ x&amp;=&amp;\frac{7}{6}，\end{eqnarray}$$</p>
<p>经检验$$x=\frac{7}{6}$$是原方程的解．</p>",普通题,解可化为一元一次方程的分式方程
10701,48715,"<p>$$0.25+\frac{1}{12}+\left( -\frac{2}{3} \right)-\frac{1}{4}+\left( -\frac{5}{12} \right)$$．</p>
解析：
<p>原式$$=\frac{1}{4}+\frac{1}{12}-\frac{2}{3}-\frac{1}{4}-\frac{5}{12}$$</p>
<p>$$=\frac{1}{4}-\frac{1}{4}+(\frac{1}{12}-\frac{5}{12})-\frac{2}{3}$$</p>
<p>$$=0-\frac{4}{12}-\frac{2}{3}$$</p>
<p>$$=-1$$．</p>",普通题,有理数加减混合运算
10702,22853,"<p>写出点$$\triangle {{A}^{\prime }}{{B}^{\prime }}{{C}^{\prime }}$$各个顶点的坐标．</p>

解析：
<p>$${{A}^{\prime }}\left( -2,1 \right)$$，$${{B}^{\prime }}\left( 0,-3 \right)$$，$${{C}^{\prime }}\left( 1,-1 \right)$$．</p>
",普通题,坐标系中的平移-图形的平移
10703,54262,"<p>数字$$970000$$用科学记数法表示为（&nbsp; ）．</p>
解析：
<p>$$970000$$用科学记数法可表示为$$97\times {{10}^{5}}$$．</p>",普通题,科学记数法：表示较大的数
10704,43131,"<p>$$\frac{2-x}{x-3}-\frac{1}{3-x}=1$$．</p>
解析：
<p>$$\begin{eqnarray}\frac{2-x}{x-3}-\frac{1}{3-x}&amp;=&amp;1\\ 2-x+1&amp;=&amp;x-3\\ 2+1+3&amp;=&amp;2x\\ x&amp;=&amp;3.\end{eqnarray}$$</p>
<p>经检验$$x=3$$为原方程增根，</p>
<p>&there4;原方程无解．</p>",普通题,解可化为一元一次方程的分式方程
10705,7685,"<p>$$\frac x{x-3}+\frac 2{3-x}=2$$．</p>
解析：
<p>$$\frac {x-2}{x-3}=2$$，</p>
<p>&there4;$$x-2=2x-6$$，</p>
<p>$$x=4$$，</p>
<p>代入$$x-3\ne 0$$，</p>
<p>&there4;$$x=4$$为方程解．</p>",普通题,解可化为一元一次方程的分式方程
10706,27966,"<p>求$$k$$的值．</p>
解析：
<p>∵正比例函数$$y=x$$的图象与反比例函数$$y=\frac{k}{x}$$的图象有一个交点的纵坐标是$$2$$，</p>
<p>∴将$$y=2$$代入$$y=x$$得：$$x=2$$，</p>
<p>∴交点坐标为$$(2,2)$$，</p>
<p>将$$x=2$$，$$y=2$$代入反比例函数解析式得：$$2=\frac{k}{2}$$，</p>
<p>解得：$$k=4$$．</p>",普通题,反比例函数与一次函数综合
10707,43873,"<p>已知点$$A$$的坐标为$$\left( a,{{y}_{1}} \right)$$和点$$B$$的坐标为$$\left( a+1,{{y}_{2}} \right)$$都在一次函数$$y=4x-2$$图象上，则$${{y}_{2}}-{{y}_{1}}$$的值为&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;．</p>
解析：
<p>将点$$A\left( a,{{y}_{1}} \right)$$代入$$y=4x-2$$中可得，$${{y}_{1}}=4a-2$$，</p>
<p>将点$$B\left( a+1,{{y}_{2}} \right)$$代放$$y=4x-2$$中可得，$${{y}_{2}}=4\left( a+1 \right)-2=4a+2$$，</p>
<p>&there4;$${{y}_{2}}-{{y}_{1}}=4a-2-\left( 4a+2 \right)$$</p>
<p>$$=4a-2-4a-2$$</p>
<p>$$=-4$$．</p>
<p>故答案为：$$-4$$．</p>",普通题,一次函数与一元一次方程
10708,16392,"<p>若不等式$$\left( 2k+1 \right)x&lt;{}2k+1$$的解集是$$x\ &gt;1$$，则$$k$$的范围是&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;．</p>
解析：
<p>由题可得，系数$$2k+1&lt;{}0$$，</p>
<p>则$$k&lt;{}-\frac{1}{2}$$，</p>
<p>$$k&lt;{}-\frac{1}{2}$$．</p>",普通题,由不等式（组）的解集求参数的范围
10709,35332,"<p>分解因式：$$2{{x}^{2}}y-8y$$．</p>
解析：
<p>$$2{{x}^{2}}y-8y=2y({{x}^{2}}-4)=2y(x+2)(x-2)$$．</p>",普通题,提公因式+平方差
10710,13763,"计算：<br/>(1)$${{(-3)}^{2}}-{{2}^{3}}+(-2)$$；<br/>(2)$$\left( \frac{1}{4}+\frac{1}{2}-\frac{2}{3} \right)\times 12$$．
解析：
<br/>(1)<br/>解：$${{(-3)}^{2}}-{{2}^{3}}+(-2)$$<br/>=$$9-8-2$$<br/>=-1<br/>(2)<br/>解：$$\left( \frac{1}{4}+\frac{1}{2}-\frac{2}{3} \right)\times 12$$<br/>=$$\frac{1}{4}\times 12+\frac{1}{2}\times 12-\frac{2}{3}\times 12$$<br/>=$$3+6-8$$<br/>=1<br/>【点睛】<br/>本题考查了有理数的混合运算，解题关键是熟记有理数运算法则，按照有理数运算顺序和乘法运算律进行计算．",普通题,含乘方的有理数混合运算
10711,20200,"<p>$$\frac{1+2x}{3}-\frac{3x+1}{6}=1$$．</p>
解析：
<p>$$2\left( 1+2x \right)-\left( 3x+1 \right)=6$$．</p>
<p>故答案为：$$5$$．</p>",普通题,常规一元一次方程解法
10712,15276,"<p>已知：如图，在$$\text{Rt}\triangle ABC$$中，$$\angle C=90{}^\circ $$，$$AB=5\operatorname{cm}$$，$$AC=3\operatorname{cm}$$，动点$$P$$从点$$B$$出发沿射线$$BC$$以$$1\text{cm/s}$$的速度移动，设运动的时间为$$t$$秒．当$$\triangle ABP$$为直角三角形时，则$$t$$的值为（&nbsp; ）．</p>
<p><img alt="""" height=""133"" src=""https://taltools.speiyou.com"" style=""float:right"" width=""174"" /></p>
解析：
<p>由题意知$$BP=t\operatorname{cm}$$，</p>
<p>①当$$\angle APB$$为直角时，点$$P$$与点$$C$$重合，$$BP=BC=4\operatorname{cm}$$，即$$t=4$$；</p>
<p>②当$$\angle BAP$$为直角时，$$BP=t\operatorname{cm}$$，$$CP=(t-4)cm$$，$$AC=3\operatorname{cm}$$，</p>
<p>在$$\text{Rt}\triangle ACP$$中，$$A{{P}^{2}}={{3}^{2}}+{{(t-4)}^{2}}$$，</p>
<p>在$$\text{Rt}\triangle BAP$$中，$$A{{B}^{2}}+A{{P}^{2}}=B{{P}^{2}}$$，</p>
<p>即：$${{5}^{2}}+\left[ {{3}^{2}}+{{(t-4)}^{2}} \right]={{t}^{2}}$$，</p>
<p>解得：$$t=\frac{25}{4}$$，</p>
<p>所以答案选$$\text{D}$$．</p>",普通题,一元二次方程的几何问题
10713,44331,"<p>$$-{{5}^{2}}+\frac{5}{8}\times {{2}^{3}}-13\times 3$$．</p>
解析：
<p>原式$$=-25+\frac{5}{8}\times 8-39$$</p>
<p>$$~~~~~~=-25+5-39$$</p>
<p>$$~~~~~~=-20-39$$</p>
<p>$$~~~~~~=-59$$．</p>",普通题,含乘方的有理数混合运算
10714,24727,"<p>有理数$$a$$、$$b$$在数轴上对应的位置如图所示，则：(1)$$ab$$&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;$$0$$；(2)$$a+b$$&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;$$0$$；(3)$$a-b$$&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;$$0$$；⑷$$a-b+1$$&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;$$0$$．（填&ldquo;$$&gt;$$、$$ &nbsp;&lt; &nbsp;$$或$$=$$&rdquo;）</p>
<p><img alt="""" class=""ggbImg"" data=""https://taltools.speiyou.com"" height=""130"" id=""ggbImg1503900010676"" src=""https://taltools.speiyou.com"" style=""float:right"" width=""390"" /></p>
解析：
<p>根据题意得：①$$ab &nbsp;&lt; &nbsp;0$$；②$$a+b &nbsp;&lt; &nbsp;0$$；③$$a-b &nbsp;&lt; &nbsp;0$$；④$$a-b+1 &nbsp;&lt; &nbsp;0$$．</p>",普通题,绝对值的非负性
10715,16349,"<p>求直线$$AC$$的表达式．</p>
解析：
<p>设直线$$AB$$的解析式是$$y=kx+b$$，</p>
<p>根据题意得：$$\begin{cases}4k+b=2 \\ b=6 \\ \end{cases}$$，解得：$$\begin{cases}k=-1 \\ b=6 \\ \end{cases}$$，</p>
<p>则直线的解析式是：$$y=-x+6$$．</p>",普通题,已知两点求一次函数解析式
10716,51829,"<p>$$\left( -3\frac{1}{2} \right)\div \left( -1\frac{1}{2} \right)\times 3\frac{1}{3}$$．</p>
解析：
<p>$$\left( -3\frac{1}{2} \right)\div \left( -1\frac{1}{2} \right)\times 3\frac{1}{3}$$</p>
<p>$$=\frac{7}{2}\times \frac{2}{3}\times \frac{10}{3}$$</p>
<p>$$=\frac{70}{9}$$．</p>",普通题,有理数乘除混合运算
10717,23095,"<p>若$$9$$月份我市$$4$$个项目的投产，总投资约为$$2320000000$$元，请将&#39;$$2320000000$$这个数据用科学记数法表示：&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;．</p>
解析：
<p>$$2320000000$$用科学记数法表示为$$2.32\times {{10}^{9}}$$．</p>
<p>故答案为：$$2.32\times {{10}^{9}}$$．</p>",普通题,科学记数法：表示较大的数
10718,46433,"<p>$$\tan C$$的值是&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;．</p>
解析：
<p>∵$$AB=5$$，$$AD=3$$，$$AD\bot BC$$，$$B{{D}^{2}}=A{{B}^{2}}-A{{D}^{2}}$$，</p>
<p>$$BD=4$$，$$DC=1$$，$$\tan C=\frac{AD}{DC}=\frac{3}{1}=3$$．</p>
<p>故$$\tan C=3$$．</p>",普通题,探究一般角的三角函数的值
10719,16729,"<p>据报道，位于丰台区的北京排水集团槐房再生水厂，是亚洲规模最大的一座全地下再生水厂，日处理污水能力$$600000$$立方米，服务面积$$137$$平方公里．将$$600000$$用科学记数法表示为（ &nbsp; ）．</p>
解析：
<p>$$600000=6\times {{10}^{5}}$$．</p>
<p>故选$$\text{C}$$．</p>",普通题,科学记数法：表示较大的数
10720,48368,"<p>如图，$$P$$是$$\triangle ABC$$的三条角平分线的交点，连接$$PA$$、$$PB$$、$$PC$$，若$$\triangle PAB$$、$$\triangle PBC$$、$$\triangle PAC$$的面积分别为$${{S}_{1}}$$、$${{S}_{2}}$$、$${{S}_{3}}$$，则$${{S}_{1}}$$（ &nbsp; ）$${{S}_{2}}+{{S}_{3}}$$．</p>
<p style=""text-align:right""><img alt="""" data=""https://taltools.speiyou.com"" height=""110"" src=""https://taltools.speiyou.com"" width=""199""></p>
解析：
<p>过$$P$$点作$$PD\bot AB$$于$$D$$，作$$PE\bot AC$$于$$E$$，作$$PF\bot BC$$于$$F$$，</p>
<p><img alt="""" data=""https://taltools.speiyou.com"" height=""115"" src=""https://taltools.speiyou.com"" width=""199"" /></p>
<p>∵$$P$$是$$\triangle ABC$$的内心，</p>
<p>&there4;$$PD=PE=PF$$，</p>
<p>∵$${{S}_{1}}=\frac{1}{2}AB\cdot PD$$，$${{S}_{2}}=\frac{1}{2}BC\cdot PF$$，</p>
<p>$${{S}_{3}}=\frac{1}{2}AC\cdot PE$$，$$AB &nbsp;&lt; &nbsp;BC+AC$$，</p>
<p>&there4;$${{S}_{1}} &nbsp;&lt; &nbsp;{{S}_{2}}+{{S}_{3}}$$．</p>
<p>故选$$\text{C}$$．</p>
",普通题,角分线性质定理
10721,16665,"<p>将抛物线$${{C}_{1}}$$向右平移$$2$$个单位得抛物线$${{C}_{2}}$$，设$${{C}_{2}}$$的解析式为$$y=a{{x}^{2}}+bx+c$$，求$$a\text{，}b\text{，}c$$的值．</p>
解析：
<p>由抛物线$${{C}_{1}}$$的顶点为$$A\left( -1\text{，}-4 \right)$$，设$${{C}_{1}}$$的解析式为$$y=a{{\left( x+1 \right)}^{2}}-4$$</p>
<p>又过点$$B\left( -3\text{，}0 \right)$$，代入得其解析式为$$y={{\left( x+1 \right)}^{2}}-4$$，向右平移$$2$$个单位后$$y={{\left( x-1 \right)}^{2}}-4={{x}^{2}}-2x-3$$即$$a=1\text{，}b=-2\text{，}c=-3$$．</p>",普通题,二次函数平移变换
10722,1076,"<p>$$\sqrt{\frac{3}{8}}-\left( -\frac{3}{4}\sqrt{\frac{27}{2}}+3\sqrt{\frac{1}{6}} \right)$$．</p>
解析：
<p>原式$$=\frac{\sqrt{6}}{4}+\frac{9\sqrt{6}}{8}-\frac{\sqrt{6}}{2}$$</p>
<p>$$=\frac{7\sqrt{6}}{8}$$．</p>",普通题,二次根式的加减以及混合运算
10723,51849,"<p>求$$y$$与$$x$$之间的函数关系式．</p>
解析：
<p>$$y=w\left( x-20 \right)$$</p>
<p>$$=\left( -2x+80 \right)\left( x-20 \right)$$</p>
<p>$$=-2{{x}^{2}}+120x-1600$$$$\left( 20\leqslant x\leqslant 40 \right)$$</p>",普通题,二次函数的利润问题
10724,37620,"<p>如图所示，$$\mathsf{\triangle }ABC$$≌$$\mathsf{\triangle }ADE$$，且$$\angle CAD=10{}^\circ $$，$$\angle B=\angle D=25{}^\circ $$，$$\angle EAB=120{}^\circ $$，$$\angle CAB=$$&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;，$$\angle DFB=$$&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;，$$\angle DGB=$$&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;．</p>
<p style=""text-align:right""><img alt="""" data=""https://taltools.speiyou.com"" height=""193"" src=""https://taltools.speiyou.com"" width=""242"" /></p>
解析：
<p>∵$$\mathsf{\triangle }ABC$$≌$$\mathsf{\triangle }ADE$$，</p>
<p>&there4;$$\angle DAE=\angle CAB=\frac{1}{2}(\angle EAB-\angle CAD)=\frac{1}{2}(120{}^\circ -10{}^\circ )=55{}^\circ $$．</p>
<p>&there4;$$\angle DFB=\angle FAB+\angle B=\angle FAC+\angle CAB+\angle B=10{}^\circ +25{}^\circ +55{}^\circ =90{}^\circ $$．</p>
<p>&there4;$$\angle DGB=\angle DFB-\angle D=90{}^\circ -25{}^\circ =65{}^\circ $$．</p>",普通题,全等三角形的对应边与角
10725,23879,"<p>若有理数$$x$$在数轴上的对应点的位置如图所示，求$$\left( 1\Delta x \right)\Delta x-\left( 3\Delta x \right)$$．</p>
解析：
<p>解：由数轴知$$1  <  x  <  2$$，</p>
<p>$$\therefore \left( 1\Delta x \right)\Delta x-\left( 3\Delta x \right)$$</p>
<p>$$=\left( 2\Delta x \right)-\left( 3\Delta x \right)$$</p>
<p>$$=x^2-x^2$$</p>
<p>$$=0$$．</p>",普通题,定义新运算
10726,49107,"<p>用$$8$$个小正方体摆成了右面的几何体，请画出这个几何体从正面、左面和上面看到的形状图．</p>
<p style=""text-align:right""><img alt="""" data=""https://taltools.speiyou.com"" height=""105"" src=""https://taltools.speiyou.com"" width=""115"" /></p>
解析：
<p><img alt="""" data=""https://taltools.speiyou.com"" height=""134"" src=""https://taltools.speiyou.com"" width=""337"" /></p>",普通题,综合体的三视图
10727,23232,"<p>已知$$4{{x}^{2}}+mxy+9{{y}^{2}}$$是一个完全平方式，则$$m$$的值是（ &nbsp; ）．</p>
解析：
<p>∵$$4{{x}^{2}}+mxy+9{{y}^{2}}$$是完全平方式，</p>
<p>&there4;$$mxy=\pm 2\times 2x\cdot 3y$$，</p>
<p>解得$$m=\pm 12$$．</p>
<p>故选$$\text{B}$$．</p>",普通题,利用完全平方式求参数的值
10728,39694,"<p>你认为图$$b$$中的阴影部分的正方形的边长等于&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;．</p>
解析：
<p>$$m-n$$．</p>
<p>故答案为：$$m-n$$．</p>",普通题,列代数式
10729,23190,"<p>$$-1+\left( -5 \right)=$$&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;．</p>
解析：
<p>$$-1+\left( -5 \right)=-6$$．</p>",普通题,有理数加法运算
10730,27265,"<p>某市为提倡节约用水，采取分段收费．若每户每月用水不超过$$20{{m}^{3}}$$，每立方米收费$$2$$元；若用水超过$$20{{m}^{3}}$$，超过部分每立方米加收$$1$$元．小明家$$5$$月份交水费$$64$$元，则他家该月用水&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;$${{m}^{3}}$$．</p>
解析：
<p>设该用户居民五月份实际用水$$x$$立方米，</p>
<p>由题知$$x>20$$</p>
<p>故$$20\times 2+(x-20)\times 3=64$$，</p>
<p>故$$x=28$$．</p>
<p>故答案是：$$28$$．</p>",普通题,一元一次方程的方案选择问题
10731,12038,"<p>填空：$$\sqrt{9\times 9+19}=$$&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;．</p>
<p>$$\sqrt{99\times 99+199}=$$&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;．</p>
解析：
<p>$$\sqrt{9\times 9+19}=\sqrt{81+19}=\sqrt{100}=10$$．</p>
<p>$$\sqrt{99\times 99+199}=\sqrt{9801+199}=\sqrt{10000}=100$$．</p>
<p>故答案为：$$10$$；$$100$$．</p>",普通题,二次根式的四则混合运算
10732,40459,"<p>抛物线$$y=3{{(x-2)}^{2}}+1$$的开口方向是&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;，顶点坐标为&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;，对称轴是&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;．当$$x$$&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;时，$$y$$随$$x$$的增大而增大；当$$x=$$&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;时，$$y$$有最&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;值是&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;．它可以由抛物线$$y=3{{x}^{2}}$$先向&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;平移&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;个单位，再向&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;平移&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;个单位得到．</p>
解析：
<p>∵抛物线$$y=3{{(x-2)}^{2}}+1$$，$$3&gt;0$$</p>
<p>&there4;开口方向向上，顶点坐标为$$(2，1)$$，对称轴是直线$$x=2$$，</p>
<p>∵$$a=3&gt;0$$，在对称轴右侧$$y$$随着$$x$$的增大而增大，</p>
<p>&there4;当$$x&gt;2$$时，$$y$$随$$x$$的增大而增大，</p>
<p>当$$x=2$$时，$$y$$最小值是$$1$$，可以看作是抛物线$$y=3{{x}^{2}}$$先向上平移$$1$$个单位，再向右平移$$2$$个单位得到的．</p>",普通题,二次函数平移变换
10733,13617,"<p>求$$a$$、$$b$$的值．</p>
解析：
<p>将$$x=0$$代入抛物线的解析式得：$$y=3$$，</p>
<p>&there4;点$$C$$的坐标为$$\left( 0,5 \right)$$，</p>
<p>设抛物线的解析式为$$u=a{{\left( x+2 \right)}^{2}}+k$$，</p>
<p>将点$$A$$和点$$C$$的坐标代入得：$$\begin{cases}4a+k=5 \\ 9a+k=0 \\\end{cases}$$．</p>
<p>解得：$$a=-1$$，$$k=9$$，</p>
<p>&there4;抛物线的解析式为$$y=-{{\left( x+2 \right)}^{2}}+9$$，即$$y=-{{x}^{2}}-4x+5$$，</p>
<p>&there4;$$a=-1$$，$$b=-4$$．</p>
",普通题,二次函数顶点式
10734,21775,"<p>计算：$$15\times \left( -5 \right)-\left( -3 \right)\div \frac{3}{65}$$．</p>
解析：
<p>原式$$=-75+3\times \frac{65}{3}=-10$$．</p>",普通题,有理数四则混合运算
10735,9803,"<p>如果一组数据$$6$$、$$7$$、$$x$$、$$9$$、$$5$$的平均数是$$2x$$，那么这组数据的方差为&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;．</p>

解析：
<p>∵数据$$6$$、$$7$$、$$x$$、$$9$$、$$5$$的平均数是$$2x$$，</p>
<p>&there4;$$\frac{1}{5}(6+7+x+9+5)=2x$$，</p>
<p>解得：$$x=3$$，</p>
<p>则这组数据为$$6$$、$$7$$、$$3$$、$$9$$、$$5$$，其平均数是$$6$$，</p>
<p>所以这组数据的方差为$$\frac{1}{5}\times \left[ {{(6-6)}^{2}}+{{(7-6)}^{2}}+{{(3-6)}^{2}}+{{(9-6)}^{2}}+{{(5-6)}^{2}} \right]=4$$．</p>
<p>故答案为：$$4$$．</p>",普通题,方差
10736,23825,"<p>化简：$$3\sqrt{8}\times 5\sqrt{32}$$的结果为&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;．</p>
解析：
<p>$$3\sqrt{8}\times 5\sqrt{32}$$</p>
<p>$$=6\sqrt{2}\times 20\sqrt{2}$$．</p>
<p>$$=240$$．</p>
",普通题,二次根式的乘除混合运算
